SPEAKER_01	？？？？
E0032_00_025_a_04	(CECIL)！我找你好久了……<P>\n違逆巴隆王的狂犬！\n給我上！！
E0032_00_025_a_05	是！
E0032_01_025_a_01	(YANG)，是我啊！\n你不認識我了嗎？！
E0032_01_025_a_02	當然認識你了，這個不速之客！
E0032_01_025_b_01	(YANG)！快醒醒！
E0032_01_025_b_02	歸西吧！
E0032_01_025_b_03	我是(CECIL)！看清楚了！
E0032_01_025_b_04	喝喝！
E0032_01_025_b_05	呃……
E0032_02_025_a_01	(CECIL)……閣下？\n我……被利維坦……
E0032_02_025_a_02	恐怕是在失憶的時候，\n被巴隆利用了啊。
E0032_02_025_a_03	感激不盡……
E0032_02_025_a_04	(RYDIA)和(GILBART)在哪兒？
E0032_02_025_a_05	(RYDIA)……\n被利維坦吞噬了……<P>\n(GILBART)……去向不明……
E0032_02_025_a_06	這樣啊……
E0032_02_025_a_07	這裡是？
E0032_02_025_a_08	這裡是巴隆。\n被士兵們聽到我們的談話就糟了。\n進屋商量對策吧！
E0032_02_025_a_09	「武僧(YANG)」成為了同伴！
E0032_02_025_a_10	你們真強！\n竟然能打敗近衛軍！\n我喜歡你們了，住下來吧！
E0032_02_025_a_11	這位是？
E0032_02_025_a_12	他是賢者(TELLA)。\n是(GILBART)的……
E0032_02_025_a_13	我的女兒，\n不惜生命愛著那個男人……
E0032_02_025_a_14	哦……\n我是法布爾的武僧長老，\n名叫(YANG)。
E0032_02_025_a_15	我是密西迪亞的神童，\n(PALOM)大人！
E0032_02_025_a_16	抱歉，他太自大了。<P>\n我是(PALOM)的雙胞胎姐姐(POLOM)。
E0032_02_025_a_17	太笨了，竟然會被巴隆玩弄於股掌之中！
E0032_02_025_a_18	(PALOM)！
E0032_02_025_a_19	太丟臉了……
E0032_02_025_a_20	總之……我們必須救出(CID)。
E0032_02_025_a_21	但是，\n我們沒法輕易進去吧……
E0032_02_025_a_22	這是？
E0032_02_025_a_23	「巴隆的鑰匙」！<P>\n原來如此。\n因為陛下讓(YANG)統率著近衛軍……<P>\n應該能夠辦得到！
E0032_02_025_a_24	獲得了「巴隆的鑰匙」！
E0130_00_024_a_01	暗黑騎士！\n我沒有說過國王陛下的壞話。<P>\n對了，給你看件好東西！\n好嗎？
E0131_00_024_a_01	你是那位暗黑騎士吧！\n竟然這麼帥氣……\n來，一起跳舞吧！
N999_C01_024_01_01	上鎖了……
N999_C01_024_01_02	鎖打開了！
N102_C01_024_01_01	赤翼隊的(CECIL)大人！\n穿過西北方的洞窟，\n就能到達霧之穀。
N102_C01_024_01_02	國王陛下最近越來越嚴厲了。\n可是，如果反抗的話，\n只會遭到(CID)那樣的處置……
N102_C01_024_01_03	(CECIL)大人！\n請一定要為國王報仇！
N101_C02_024_03_01	如果……\n對迷霧村出手的話一定會發生什麼不好的事！
N101_C02_024_03_02	最近，\n國王似乎在讓本領高強的武僧領導近衛兵以強化警備。\n我記得那個男人朝旅館的方向去了……
N101_C02_024_03_03	據說魔物偽裝成國王的樣子。\n可是國王沒有繼承人。
N104_C01_024_03_01	竟然教會士兵們暗黑劍的招術。\n國王究竟在考慮些什麼！
N104_C01_024_03_02	那個國王，竟然讓我們陷入這般水深火熱之中！\n只能說人心易變啊……
N104_C01_024_03_03	你是那位暗黑騎士嗎！\n完全認不出來了啊。
N106_C02_024_04_01	嗚哇，暗、暗黑騎士！\n不過，好帥啊……
N106_C02_024_04_02	那位暗黑騎士……\n真的去世了嗎？\n我還挺喜歡他的……
N106_C02_024_04_03	果然是(CECIL)大人呀。\n拜託您打倒高貝扎！
N105_C00_024_05_01	位於小鎮西邊建築物的門？\n啊，那裡是通往城中的下水道。\n不過，現在已經被封鎖了。
N007_C02_024_06_01	最近，根據國王陛下的告示，\n管理變得十分嚴格，我想跳舞也不能跳了……\n你不覺得很遺憾嗎？
N101_C02_026_02_01	要遠征的話，\n別忘了帶上治療劑、解毒藥和帳篷！
N105_C00_028_01_01	說起最近陛下的種種做法……\n雖說是任務，\n但國王對你們也太過分了。<P>\n拜託你們了，\n別讓(ROZA)也捲進奇怪的事件。
N105_C00_028_01_02	(ROZA)現在在哪兒？！\n那孩子追著你\n跑出去了！
N105_C00_028_01_03	(ROZA)！妳沒事吧！
P003_C00_028_02_01	對不起……
N105_C00_028_01_04	再也別去任何地方了！\n果然，我不應該讓妳成為白魔法師……
P003_C00_028_02_02	媽媽，妳錯了！<P>\n我認為現在這樣很好。\n我作為能夠幫助(CECIL)他們的\n白魔法師和他們並肩作戰！<P>\n媽媽曾經不是也作為白魔法師，\n與爸爸並肩作戰了嗎？
N105_C00_028_01_05	(ROZA)……\n妳說得沒錯……\n妳已去世的父親也是一位優秀的騎士……<P>\n(CECIL)……(ROZA)就交給你了！
P005_C00_027_02_01	嗡——嗡——\n完、完成了！新型引擎！\n噗嗤噗嗤……
N105_C00_027_90_10	Zzz... But your Free Enterprise is in another randomizer! Zzz...
N101_C02_027_01_01	Welcome to Final Fantasy IV:  Fabul Gauntlet!<P>\nRULES (including races):\nSet your configuration and initial party setup now.<P>\nBegin your timer as soon as you leave this room.  If you are in a race, leave this room when GO is called.<P>\nLeave town to enter your first gauntlet.<P>\nKeep your eye out for Warpingway, which will take you back to the starting area if required.<P>\nGood luck!
N101_C02_027_01_03	爸爸！\n哎喲，您都多大歲數了，別胡來！<P>\n爸爸就拜託各位了。
N101_C02_027_01_04	爸爸還是老樣子啊。\n像個小孩子一樣，\n總是不停地擺弄著飛空艇。
N999_C02_027_02_01	『世界鳥類大圖鑒』
N999_C02_027_03_01	『造船技術的歷史』
N999_C02_027_04_01	『浮力與其原理』
N003_C01_025_05_01	喂，酒怎麼還不送過來？<P>\n你、你要幹什麼？！
N107_C02_025_02_01	大哥哥，你為什麼打扮成這樣呢？\n難道你是壞人？
N107_C02_025_02_02	完全沒有客人，父親整天悶悶不樂的。\n酒館也害怕軍隊進入，導致誰也不敢接近……
N107_C02_025_02_03	你就是那時的大哥哥吧！\n我覺得現在的裝扮比較適合你。
N999_C03_025_01_01	徵集舞女！\n尋找擅長舞蹈的可愛女孩！\n巴隆旅館內　酒館老闆
N101_C02_025_03_01	赤、赤翼隊的(CECIL)大人！\n我、我什麼壞事都沒幹。\n並且按時交了稅……
N101_C02_025_03_02	城裡的士兵們把這座酒館當成他們的地盤，為所欲為！
N101_C02_025_03_03	這座小鎮終於恢復了原有的生機！\n好吧，工作工作！
N102_C00_025_04_01	這不是城裡的暗黑騎士大人嘛。<P>\n什麼，貨款？\n不不，沒這回事！\n您不需要交什麼貨款。
N102_C00_025_04_02	(CID)被囚禁在城中一事，\n完全是傳聞……<P>\n據說他製作了最新型的飛空艇，\n但怎麼也不肯說出飛空艇在哪……
N102_C00_025_04_03	(CECIL)先生，來喝一杯嗎？\n當然是我請客！\n請慢用。
N101_C02_029_01_01	這裡是通往密西迪亞的魔幻之路……魔鬼之路。<P>\n曾經，有許多人利用這條道路，\n使貿易盛行起來。\n但後來密西迪亞似乎把它封印起來了。\n現在無法通行。<P>\n地下這片區域是訓練室。
N101_C02_029_01_02	密西迪亞的封印終於解開了啊！
N999_C05_029_02_01	因密西迪亞封印了此處，\n無法通行。
N101_C02_030_04_01	使用「隊形」，\n把體力較少的人排到後面！<P>\n在戰鬥中選擇指令時按右鍵，\n就能更換前後排角色\n和進行防禦！<P>\n另外在戰鬥中想要將裝備中的武器\n作為道具使用時，選擇「道具」打開列表，\n將游標移動到最上方即可！<P>\n想要更換武器時，打開列表，\n按下菜單鍵即可！
N101_C02_030_04_01_2	使用「隊形」，\n把體力較少的人排到後面！<P>\n在戰鬥中選擇指令時按右鍵，\n就能更換前後排角色\n和進行防禦！<P>\n另外在戰鬥中想要將裝備中的武器\n作為道具使用時，選擇「道具」打開列表，\n顯示在最上方即可！<P>\n想要更換武器時，打開列表，\n點擊「更換裝備」鍵即可！
N101_C02_030_06_01	洞窟內有能夠保存資料的地方。\n要好好利用！
N101_C02_030_01_01	拿不下的物品就拿去交給陸行鳥之森的胖陸行鳥！\n如果感覺有陸行鳥的臭味就使用基薩爾野菜！
N101_C02_030_02_01	胡亂的戰鬥會危及性命！\n察覺到危險時，\n請立即同時按著「L」鍵和「Ｒ」鍵逃跑！<P>\n此外，\n魔法中包含著能對全體成員起作用的魔法。<P>\n在戰鬥中，通過控制左右按鍵，\n可以對敵人施加招式或對同伴進行補給！<P>\n在菜單中使用的話，\n也可以通過控制左右按鍵，\n對全體同伴進行補給！
N101_C02_030_02_01_2	胡亂的戰鬥會危及性命！\n察覺到危險時，\n請立即點擊右上方的「逃跑」鍵逃跑！<P>\n此外，\n魔法中包含著能對全體成員起作用的魔法。<P>\n在戰鬥中，通過控制左右按鍵，\n可以對敵人施加招式或對同伴進行補給！<P>\n在菜單中使用的話，\n也可以通過選擇「全員」，\n對全體同伴進行補給！
N101_C02_030_03_01	站在那邊的是在政府機關工作的命名威。\n想改名字的話可以找他！
N104_C01_030_05_01	戰鬥需要當機立斷！\n沒有自信的傢伙可以放慢「戰鬥速度」！<P>\n有自信的傢伙，\n在「設定」菜單中嘗試使用「即時」「戰鬥模式」吧。\n選擇魔法與道具期間，會遭受怪物攻擊，\n因而能夠體驗驚險至極的戰鬥！
E0154_00_162_a_01	快回去……
E0154_00_162_a_02	來者何人？！
E0155_00_162_a_01	快離開這裡……
E0155_00_162_a_02	這聲音……是幻獸嗎？
E0007_00_162_a_01	你們是巴隆城的人吧……
E0007_00_162_a_02	你認識我們嗎……
E0007_00_162_a_03	現在回去的話，我不會傷害你們。\n立刻回去。
E0007_00_162_a_04	速速現身！
E0007_00_162_a_05	看來你們沒有回去的意思了？
E0007_00_162_a_06	我們只是想把這枚戒指送到迷霧村而已！
E0007_00_162_a_07	既然如此……我也沒辦法了……
E0007_00_162_a_08	霧……聚成一團了？！
E0007_00_162_b_01	龍變成霧了！
E0007_00_162_b_02	霧能使一切攻擊無效
E0007_00_162_b_03	如果貿然進攻會遭受龍的吐息攻擊！
E0007_00_162_b_04	變回實體時是打倒牠的好機會！
E0007_00_162_b_05	變回來了！現在是攻擊的良機！
E0008_00_067_a_01	戒指在發光……
E0008_00_067_a_2	這是什麼！
E0008_00_067_a_3	我們是為此來到這裡的嗎？
E0008_00_067_a_4	是為了燒毀這座村莊嗎……
E0008_00_067_a_5	為什么？！\n巴隆王！！
E0008_00_067_a_6	嗚嗚……嗚嗚……
E0008_00_067_a_7	那是什麼？
E0008_00_067_a_8	媽媽的召喚獸之龍死掉了……\n所以媽媽也死掉了……
E0008_00_067_a_9	！
E0008_00_067_a_10	我曾聽說過，\n擁有召喚幻獸之力的人……\n其名為召喚士！
E0008_00_067_a_11	難道說，因為我們打倒了那條霧龍，\n所以這孩子的母親也……
E0008_00_067_a_12	那麼，是你們把媽媽的召喚獸殺死了嗎！
E0008_00_067_a_13	我們並沒有殺害妳媽媽的想法……
E0008_00_067_a_14	看來，\n陛下派我們來這裡是為了趕盡殺絕村裡所有召喚士……
E0008_00_067_a_15	怎麼會這樣！
E0008_00_067_a_16	……這孩子真可憐，\n但我們必須殺了她。
E0008_00_067_a_17	(CAIN)！
E0008_00_067_a_18	不殺掉她的話，\n完蛋的就是我們！
E0008_00_067_a_19	她可是個孩子！
E0008_00_067_a_20	你想違背陛下的命令嗎？
E0008_00_067_a_21	我不想繼續聽從陛下命令幹這種喪盡天良的壞事了！
E0008_00_067_a_22	哼，我就知道你會這麼說。\n我不會讓你獨自脫離巴隆的。
E0008_00_067_a_23	(CAIN)？
E0008_00_067_a_24	雖說陛下有恩於我，\n但我無法做出有辱龍騎士之名的行為。
E0008_00_067_a_25	(CAIN)，你的想法和我一樣……
E0008_00_067_a_26	不過，巴隆是世界第一的軍事強國。\n只靠我們兩人什麼也改變不了。<P>\n我們必須尋求他國的援助。<P>\n而且，我們必須救出(ROZA)！
E0008_00_067_a_27	(CAIN)，謝謝你。
E0008_00_067_a_28	這並不是為了你。
E0008_00_067_a_29	誒？
E0008_00_067_a_30	話說這裡很危險。\n我們快離開村子吧。\n你打算怎麼處置那個孩子？
E0008_00_067_a_31	當然是把她帶走了。
E0008_00_067_a_32	這裡很危險，\n和我們一起走吧！
E0008_00_067_a_33	不要！
E0008_00_067_a_34	沒辦法了，我們只能強行帶走她！
E0008_00_067_a_35	別過來！
E0008_00_067_a_36	等等！
E0008_00_067_a_37	不要過來！\n我恨死你們了！！
E0008_00_067_b_01	離我遠點！
E0008_02_067_a_01	太好了，這孩子沒有生命危險。<P>\n！！
E0008_02_067_a_02	(CAIN)？
E0008_02_067_a_04	(CAIN)！
E0008_02_067_a_03	不能久留在此……\n必須帶著這個孩子逃跑……\n(CAIN)，你一定要平安無事啊！
N104_C01_067_04_01	由我們召喚士所召喚出的幻獸在幻界出現。\n據說，幻界位於地下深處。
N102_C02_067_01_01	因不明原因的大火，\n上至武藝精湛的召喚士，\n下至老弱婦孺，全都去世了……
N102_C01_067_03_01	據說巴隆城地下，\n沉睡著擁有一擊必殺的幻獸靈魂。
N102_C01_067_02_01	迷霧村的召喚士歷史……\n就到此為止了嗎……
E0009_00_032_a_01	必須讓這孩子好好休息……
E0009_01_034_a_01	歡迎光臨。<P>\n哎呀，這個女孩的臉色好差！\n快，快進房間！\n不收你們的錢，快進來！
E0009_01_034_a_02	抱歉。
E0009_01_034_a_03	妳醒了。
E0009_01_034_a_04	……
E0009_01_034_a_05	……我還不知道妳叫什麼名字。
E0009_01_034_a_06	……
E0009_01_034_a_07	妳的母親等於是我殺掉的……\n我不會奢求妳原諒我……<P>\n但至少讓我把妳送往安全的地方……
E0009_01_034_a_08	……
E0009_01_034_a_09	找到你了，(CECIL)！
E0009_01_034_a_10	！
E0009_01_034_a_11	等等！巴隆王……
E0009_01_034_a_12	這是巴隆王親自下達的命令。\n只要你把迷霧村倖存的孩子交出來，\n陛下就會原諒你。<P>\n聽說迷霧村的村民都是危險人物！
E0009_01_034_a_13	你說什麼？！
E0009_01_034_a_14	！
E0009_01_034_a_15	快，把那個女孩交出來！
E0009_01_034_a_16	哼……我絕不！
E0009_02_034_a_01	對不起，都是我的錯……
E0009_02_034_a_02	應該道歉的人是我。\n但這並不是道歉就能解決的事情……
E0009_02_034_a_03	可是，你救了我……
E0009_02_034_a_04	……
E0009_02_034_a_05	我叫(RYDIA)……
E0009_02_034_a_06	謝謝妳，(RYDIA)。
E0009_02_034_a_07	「召喚士(RYDIA)」成為了同伴！
E0009_02_034_a_08	好嘞！我們出發！
E0010_00_037_a_01	(ROZA)！
E0010_00_037_a_02	(ROZA)……
E0018_00_037_a_25	(ROZA)！
E0018_00_037_a_01	用「沙漠之光」照亮了(ROZA)！
E0018_00_037_a_02	唔……
E0018_00_037_a_03	(CECIL)！\n你沒事吧？！太好了……
E0018_00_037_a_04	妳真是太亂來了……
E0018_00_037_a_05	迷霧村地震之後，我聽到了你的死訊……\n但我無論如何也無法相信……
E0018_00_037_a_06	抱歉讓妳擔心了……\n話說回來，高貝扎是誰？
E0018_00_037_a_07	巴隆王命令他代替你指揮赤翼隊。<P>\n自從他來了之後，\n巴隆王似乎完全變了個人……<P>\n高貝扎恐怕在操縱國王，\n收集水晶。<P>\n你帶回來的密西迪亞的水之水晶……\n達姆希安的火之水晶……\n法布爾的風之水晶……<P>\n還有特羅亞的土之水晶……
E0018_00_037_a_08	火之水晶已落入他的手中……
E0018_00_037_a_09	他是(GILBART)，\n達姆希安的王子。\n多虧了他的幫助，才治好了妳的病。<P>\n這孩子是迷霧村的……\n(RYDIA)。
E0018_00_037_a_10	妳身體好些了嗎？
E0018_00_037_a_11	(RYDIA)，(GILBART)，謝謝你們。<P>\n達姆希安已遭到了襲擊的話，\n那麼下一個就該輪到法布爾了！\n這樣下去的話……<P>\n呃！
E0018_00_037_a_12	(ROZA)，別逞強了。\n法布爾就由我們去吧！
E0018_00_037_a_13	可是，\n通往法布爾的霍布斯山被長年累月積累的冰封鎖了……
E0018_00_037_a_14	(RYDIA)……\n妳能使用火焰嗎？
E0018_00_037_a_15	！！\n不，我不會……
E0018_00_037_a_16	身為召喚士的妳，\n應該不會不能使用初級黑魔法中的火焰吧……<P>\n唔……咳！
E0018_00_037_a_17	(ROZA)！\n妳還是在這裡等著我們吧！
E0018_00_037_a_18	我沒關係的。\n而且，我是白魔法師。\n應該不會扯你們的後腿！
E0018_00_037_a_19	……
E0018_00_037_a_20	(CECIL)……\n(ROZA)想和你在一起。
E0018_00_037_a_21	(ROZA)，我明白了……\n一起走吧。<P>\n不久將要入夜，明早出發吧。\n今晚好好休息。
E0018_00_037_a_22	(CECIL)，我明白了。
E0018_00_037_a_23	「白魔法師(ROZA)」成為了同伴！
E0018_00_037_a_24	那天夜裏……
E0018_01_032_a_01	……
E0018_01_032_a_02	我依舊如此寂寞，\n安娜……
E0018_01_032_a_03	嗚哇！
E0018_01_032_b_01	拿出勇氣來！
E0018_01_032_b_02	安、安娜！
E0018_01_032_b_03	你並沒有你想像的那麼弱小，
E0018_01_032_b_04	要相信自己！
E0018_01_032_b_05	我會努力的！安娜！
E0018_01_032_b_06	咕……呱……！
E0018_02_032_a_01	安娜！
E0018_02_032_a_02	(GILBART)，我該離開了。\n為了和巨大的靈魂融為一體……
E0018_02_032_a_03	不要離開我，安娜！
E0018_02_032_a_04	(GILBART)，鼓起勇氣……\n千萬不能把水晶交給高貝扎……<P>\n你把愛情獻給了我。\n這次，請把這份愛獻給所有人！
E0018_02_032_a_05	安娜，謝謝妳……<P>\n但是，我卻不知該怎么辦……\n安娜……我該如何是好……
E0018_03_037_a_01	好！出發！
