SPEAKER_01	？？？？
E0032_02_025_a_02	恐怕是在失忆的时候，\n被巴隆利用了啊。
E0032_02_025_a_03	感激不尽……
E0032_02_025_a_04	(RYDIA)和(GILBART)在哪儿？
E0032_02_025_a_05	(RYDIA)……\n被利维亚桑吞噬了……<P>\n(GILBART)……去向不明……
E0032_02_025_a_06	这样啊……
E0032_02_025_a_07	这里是？
E0032_02_025_a_08	这里是巴隆。\n被士兵们听到我们的谈话就糟了。\n进屋商量对策吧！
E0032_02_025_a_09	“武僧(YANG)”成为了同伴！
E0032_02_025_a_10	你们真强！\n竟然能打败近卫军！\n我喜欢你们了，住下来吧！
E0032_02_025_a_11	这位是？
E0032_02_025_a_12	他是贤者(TELLA)。\n是(GILBART)的……
E0032_02_025_a_13	我的女儿，\n不惜生命爱着那个男人……
E0032_02_025_a_14	哦……\n我是法布尔的武僧长老，\n名叫(YANG)。
E0032_02_025_a_15	我是密西迪亚的神童，\n(PALOM)大人！
E0032_02_025_a_16	抱歉，他太自大了。<P>\n我是(PALOM)的双胞胎姐姐(POLOM)。
E0032_02_025_a_17	太笨了，竟然会被巴隆玩弄于股掌之中！
E0032_02_025_a_18	(PALOM)！
E0032_02_025_a_19	太丢脸了……
E0032_02_025_a_20	总之……我们必须救出(CID)。
E0032_02_025_a_21	但是，\n我们没法轻易进去吧……
E0032_02_025_a_22	这是？
E0032_02_025_a_23	“巴隆的钥匙”！<P>\n原来如此。\n因为陛下让(YANG)统率着近卫军……<P>\n应该能够办得到！
E0032_02_025_a_24	获得了“巴隆的钥匙”！
E0130_00_024_a_01	暗黑骑士！\n我没有说过国王陛下的坏话。<P>\n对了，给你看件好东西！\n好吗？
E0131_00_024_a_01	你是那位暗黑骑士吧！\n竟然这么帅气……\n来，一起跳舞吧！
N999_C01_024_01_01	上锁了……
N999_C01_024_01_02	锁打开了！
N102_C01_024_01_01	赤翼队的(CECIL)大人！\n穿过西北方的洞窟，\n就能到达雾之谷。
N102_C01_024_01_02	国王陛下最近越来越严厉了。\n可是，如果反抗的话，\n只会遭到(CID)那样的处置……
N102_C01_024_01_03	(CECIL)大人！\n请一定要为国王报仇！
N101_C02_024_03_01	如果……\n对迷雾村出手的话一定会发生什么不好的事！
N101_C02_024_03_02	最近，\n国王似乎在让本领高强的武僧领导近卫兵以强化警备。\n我记得那个男人朝旅馆的方向去了……
N101_C02_024_03_03	据说魔物伪装成国王的样子。\n可是国王没有继承人。
N104_C01_024_03_01	竟然教会士兵们暗黑剑的招术。\n国王究竟在考虑些什么！
N104_C01_024_03_02	那个国王，竟然让我们陷入这般水深火热之中！\n只能说人心易变啊……
N104_C01_024_03_03	你是那位暗黑骑士吗！\n完全认不出来了啊。
N106_C02_024_04_01	呜哇，暗、暗黑骑士！\n不过，好帅啊……
N106_C02_024_04_02	那位暗黑骑士……\n真的去世了吗？\n我还挺喜欢他的……
N106_C02_024_04_03	果然是(CECIL)大人呀。\n拜托您打倒高贝扎！
N105_C00_024_05_01	位于小镇西边建筑物的门？\n啊，那里是通往城中的下水道。\n不过，现在已经被封锁了。
N007_C02_024_06_01	最近，根据国王陛下的告示，\n管理变得十分严格，我想跳舞也不能跳了……\n你不觉得很遗憾吗？
N101_C02_026_02_01	要远征的话，\n别忘了带上恢复药、解毒药和帐篷！
N105_C00_028_01_01	说起最近陛下的种种做法……\n虽说是任务，\n但国王对你们也太过分了。<P>\n拜托你们了，\n别让(ROZA)也卷进奇怪的事件。
N105_C00_028_01_02	(ROZA)现在在哪儿？！\n那孩子追着你\n跑出去了！
N105_C00_028_01_03	(ROZA)！你没事吧！
P003_C00_028_02_01	对不起……
N105_C00_028_01_04	再也别去任何地方了！\n果然，我不应该让你成为白魔法师……
P003_C00_028_02_02	妈妈，你错了！<P>\n我认为现在这样很好。\n我作为能够帮助(CECIL)他们的\n白魔法师和他们并肩作战！<P>\n妈妈曾经不是也作为白魔法师，\n与爸爸并肩作战了吗？
N105_C00_028_01_05	(ROZA)……\n你说得没错……\n你已去世的父亲也是一位优秀的骑士……<P>\n(CECIL)……(ROZA)就交给你了！
P005_C00_027_02_01	嗡——嗡——\n完、完成了！新型引擎！\n噗嗤噗嗤……
N105_C00_027_90_10	Zzz... But your Free Enterprise is in another randomizer! Zzz...
N101_C02_027_01_01	Welcome to Final Fantasy IV:  Fabul Gauntlet!<P>\nRULES (including races):\nSet your configuration and initial party setup now.<P>\nBegin your timer as soon as you leave this room.  If you are in a race, leave this room when GO is called.<P>\nLeave town to enter your first gauntlet.<P>\nKeep your eye out for Warpingway, which will take you back to the starting area if required.<P>\nGood luck!
N101_C02_027_01_03	爸爸！\n哎哟，您都多大岁数了，别胡来！<P>\n爸爸就拜托各位了。
N101_C02_027_01_04	爸爸还是老样子啊。\n像个小孩子一样，\n总是不停地摆弄着飞空艇。
N999_C02_027_02_01	《世界鸟类大图鉴》
N999_C02_027_03_01	《造船技术的历史》
N999_C02_027_04_01	《浮力与其原理》
N003_C01_025_05_01	喂，酒怎么还不送过来？<P>\n你、你要干什么？！
N107_C02_025_02_01	大哥哥，你为什么打扮成这样呢？\n难道你是坏人？
N107_C02_025_02_02	完全没有客人，父亲整天闷闷不乐的。\n酒馆也害怕军队进入，导致谁也不敢接近……
N107_C02_025_02_03	你就是那时的大哥哥吧！\n我觉得现在的装扮比较适合你。
N999_C03_025_01_01	征集舞女！\n寻找擅长舞蹈的可爱女孩！\n巴隆旅馆内　酒馆老板
N101_C02_025_03_01	赤、赤翼队的(CECIL)大人！\n我、我什么坏事都没干。\n并且按时交了税……
N101_C02_025_03_02	城里的士兵们把这座酒馆当成他们的地盘，为所欲为！
N101_C02_025_03_03	这座小镇终于恢复了原有的生机！\n好吧，工作工作！
N102_C00_025_04_01	这不是城里的暗黑骑士大人嘛。<P>\n什么，货款？\n不不，没这回事！\n您不需要交什么货款。
N102_C00_025_04_02	(CID)被囚禁在城中一事，\n完全是传闻……<P>\n据说他制作了最新型的飞空艇，\n但怎么也不肯说出飞空艇在哪……
N102_C00_025_04_03	(CECIL)先生，来喝一杯吗？\n当然是我请客！\n请慢用。
N101_C02_029_01_01	这里是通往密西迪亚的魔幻之路……魔鬼之路。<P>\n曾经，有许多人利用这条道路，\n使贸易盛行起来。\n但后来密西迪亚似乎把它封印起来了。\n现在无法通行。<P>\n地下这片区域是训练室。
N101_C02_029_01_02	密西迪亚的封印终于解开了啊！
N999_C05_029_02_01	因密西迪亚封印了此处，\n无法通行。
N101_C02_030_04_01	使用“队形”，\n把体力较少的人排到后面！<P>\n在战斗中选择指令时按右键，\n就能更换前后排角色\n和进行防御！<P>\n另外在战斗中想要将装备中的武器\n作为道具使用时，选择“道具”打开列表，\n将光标移动到最上方即可！<P>\n想要更换武器时，打开列表，\n按下菜单键即可！
N101_C02_030_04_01_2	使用“队形”，\n把体力较少的人排到后面！<P>\n在战斗中选择指令时点击“＞”键，\n就能更换前后排角色\n和进行防御！<P>\n另外在战斗中想要将装备中的武器\n作为道具使用时，选择“道具”打开列表，\n显示在最上方即可！<P>\n想要更换武器时，打开列表，\n点击“更换装备”键即可！
N101_C02_030_06_01	洞窟内有能够存档的地方。\n要好好利用！
N101_C02_030_01_01	拿不下的物品就拿去交给陆行鸟之森的胖陆行鸟！\n如果感觉有陆行鸟的臭味就使用基萨尔野菜！
N101_C02_030_02_01	胡乱的战斗会危及性命！\n察觉到危险时，\n请立即同时按着“L”键和“Ｒ”键逃跑！<P>\n此外，\n魔法中包含着能对全体成员起作用的魔法。<P>\n在战斗中，通过控制左右按键，\n可以对敌人施加招式或对同伴进行补给！<P>\n在菜单中使用的话，\n也可以通过控制左右按键，\n对全体同伴进行补给！
N101_C02_030_02_01_2	胡乱的战斗会危及性命！\n察觉到危险时，\n请立即点击右上方的“逃跑”键逃跑！<P>\n此外，\n魔法中包含着能对全体成员起作用的魔法。<P>\n在战斗中，通过控制左右按键，\n可以对敌人施加招式或对同伴进行补给！<P>\n在菜单中使用的话，\n也可以通过选择“全员”，\n对全体同伴进行补给！
N101_C02_030_03_01	站在那边的是在政府机关工作的命名威。\n想改名字的话可以找他！
N104_C01_030_05_01	战斗需要当机立断！\n没有自信的家伙可以放慢“战斗速度”！<P>\n有自信的家伙，\n在“设定”菜单中尝试使用“即时”“战斗模式”吧。\n选择魔法与道具期间，会遭受怪物攻击，\n因而能够体验惊险至极的战斗！
E0154_00_162_a_01	快回去……
E0154_00_162_a_02	来者何人？！
E0155_00_162_a_01	快离开这里……
E0155_00_162_a_02	这声音……是幻兽吗？
E0007_00_162_a_01	你们是巴隆城的人吧……
E0007_00_162_a_02	你认识我们吗……
E0007_00_162_a_03	现在回去的话，我不会伤害你们。\n马上回去。
E0007_00_162_a_04	速速现身！
E0007_00_162_a_05	看来你们没有回去的意思了？
E0007_00_162_a_06	我们只是想把这枚戒指送到迷雾村而已！
E0007_00_162_a_07	既然如此……我也没办法了……
E0007_00_162_a_08	雾……聚成一团了？！
E0007_00_162_b_01	龙变成雾了！
E0007_00_162_b_02	雾能使一切攻击无效
E0007_00_162_b_03	如果贸然进攻会遭受龙的吐息攻击！
E0007_00_162_b_04	变回实体时是打倒它的好机会！
E0007_00_162_b_05	变回来了！现在是攻击的良机！
E0008_00_067_a_01	戒指在发光……
E0008_00_067_a_2	这是什么！
E0008_00_067_a_3	我们是为此来到这里的吗？
E0008_00_067_a_4	是为了烧毁这座村庄吗……
E0008_00_067_a_5	为什么？！\n巴隆王！！
E0008_00_067_a_6	呜呜……呜呜……
E0008_00_067_a_7	那是什么？
E0008_00_067_a_8	妈妈的召唤兽之龙死掉了……\n所以妈妈也死掉了……
E0008_00_067_a_9	！
E0008_00_067_a_10	我曾听说过，\n拥有召唤幻兽之力的人……\n其名为召唤师！
E0008_00_067_a_11	难道说，因为我们打倒了那条雾龙，\n所以这孩子的母亲也……
E0008_00_067_a_12	那么，是你们把妈妈的召唤兽杀死了吗！
E0008_00_067_a_13	我们并没有杀害你妈妈的想法……
E0008_00_067_a_14	看来，\n陛下派我们来这里是为了赶尽杀绝村里所有召唤师……
E0008_00_067_a_15	怎么会这样！
E0008_00_067_a_16	……这孩子真可怜，\n但我们必须杀了她。
E0008_00_067_a_17	(CAIN)！
E0008_00_067_a_18	不杀掉她的话，\n完蛋的就是我们！
E0008_00_067_a_19	她可是个孩子！
E0008_00_067_a_20	你想违背陛下的命令吗？
E0008_00_067_a_21	我不想继续听从陛下命令干这种丧尽天良的坏事了！
E0008_00_067_a_22	哼，我就知道你会这么说。\n我不会让你独自脱离巴隆的。
E0008_00_067_a_23	(CAIN)？
E0008_00_067_a_24	虽说陛下有恩于我，\n但我无法做出有辱龙骑士之名的行为。
E0008_00_067_a_25	(CAIN)，你的想法和我一样……
E0008_00_067_a_26	不过，巴隆是世界第一的军事强国。\n只靠我们两人什么也改变不了。<P>\n我们必须寻求他国的援助。<P>\n而且，我们必须救出(ROZA)！
E0008_00_067_a_27	(CAIN)，谢谢你。
E0008_00_067_a_28	这并不是为了你。
E0008_00_067_a_29	诶？
E0008_00_067_a_30	话说这里很危险。\n我们快离开村子吧。\n你打算怎么处置那个孩子？
E0008_00_067_a_31	当然是把她带走了。
E0008_00_067_a_32	这里很危险，\n和我们一起走吧！
E0008_00_067_a_33	不要！
E0008_00_067_a_34	没办法了，我们只能强行带走她！
E0008_00_067_a_35	别过来！
E0008_00_067_a_36	等等！
E0008_00_067_a_37	不要过来！\n我恨死你们了！！
E0008_00_067_b_01	离我远点！
E0008_02_067_a_01	太好了，这孩子没有生命危险。<P>\n！！
E0008_02_067_a_02	(CAIN)？
E0008_02_067_a_04	(CAIN)！
E0008_02_067_a_03	不能久留在此……\n必须带着这个孩子逃跑……\n(CAIN)，你一定要平安无事啊！
N104_C01_067_04_01	由我们召唤师所召唤出的幻兽在幻界出现。\n据说，幻界位于地下深处。
N102_C02_067_01_01	因不明原因的大火，\n上至武艺精湛的召唤师，\n下至老弱妇孺，全都去世了……
N102_C01_067_03_01	据说巴隆城地下，\n沉睡着拥有一击必杀的幻兽灵魂。
N102_C01_067_02_01	迷雾村的召唤师历史……\n就到此为止了吗……
E0009_00_032_a_01	必须让这孩子好好休息……
E0009_01_034_a_01	欢迎光临。<P>\n哎呀，这个女孩的脸色好差！\n快，快进房间！\n不收你们的钱，快进来！
E0009_01_034_a_02	抱歉。
E0009_01_034_a_03	你醒了。
E0009_01_034_a_04	……
E0009_01_034_a_05	……我还不知道你叫什么名字。
E0009_01_034_a_06	……
E0009_01_034_a_07	你的母亲等于是我杀掉的……\n我不会奢求你原谅我……<P>\n但至少让我把你送往安全的地方……
E0009_01_034_a_08	……
E0009_01_034_a_09	找到你了，(CECIL)！
E0009_01_034_a_10	！
E0009_01_034_a_11	等等！巴隆王……
E0009_01_034_a_12	这是巴隆王亲自下达的命令。\n只要你把迷雾村幸存的孩子交出来，\n陛下就会原谅你。<P>\n听说迷雾村的村民都是危险人物！
E0009_01_034_a_13	你说什么？！
E0009_01_034_a_14	！
E0009_01_034_a_15	快，把那个女孩交出来！
E0009_01_034_a_16	哼……我绝不！
E0009_02_034_a_01	对不起，都是我的错……
E0009_02_034_a_02	应该道歉的人是我。\n但这并不是道歉就能解决的事情……
E0009_02_034_a_03	可是，你救了我……
E0009_02_034_a_04	……
E0009_02_034_a_05	我叫(RYDIA)……
E0009_02_034_a_06	谢谢你，(RYDIA)。
E0009_02_034_a_07	“召唤师(RYDIA)”成为了同伴！
E0009_02_034_a_08	好嘞！我们出发！
E0010_00_037_a_01	(ROZA)！
E0010_00_037_a_02	(ROZA)……
E0018_00_037_a_25	(ROZA)！
E0018_00_037_a_01	用“沙漠之光”照亮了(ROZA)！
E0018_00_037_a_02	唔……
E0018_00_037_a_03	(CECIL)！\n你没事吧？！太好了……
E0018_00_037_a_04	你真是太乱来了……
E0018_00_037_a_05	迷雾村地震之后，我听到了你的死讯……\n但我无论如何也无法相信……
E0018_00_037_a_06	抱歉让你担心了……\n话说回来，高贝扎是谁？
E0018_00_037_a_07	巴隆王命令他代替你指挥赤翼队。<P>\n自从他来了之后，\n巴隆王似乎完全变了个人……<P>\n高贝扎恐怕在操纵国王，\n收集水晶。<P>\n你带回来的密西迪亚的水之水晶……\n达姆希安的火之水晶……\n法布尔的风之水晶……<P>\n还有特罗亚的土之水晶……
E0018_00_037_a_08	火之水晶已落入他的手中……
E0018_00_037_a_09	他是(GILBART)，\n达姆希安的王子。\n多亏了他的帮助，才治好了你的病。<P>\n这孩子是迷雾村的……\n(RYDIA)。
E0018_00_037_a_10	你身体好些了吗？
E0018_00_037_a_11	(RYDIA)，(GILBART)，谢谢你们。<P>\n达姆希安已遭到了袭击的话，\n那么下一个就该轮到法布尔了！\n这样下去的话……<P>\n呃！
E0018_00_037_a_12	(ROZA)，别逞强了。\n法布尔就由我们去吧！
E0018_00_037_a_13	可是，\n通往法布尔的霍布斯山被长年累月积累的冰封锁了……
E0018_00_037_a_14	(RYDIA)……\n你能使用火炎吗？
E0018_00_037_a_15	！！\n不，我不会……
E0018_00_037_a_16	身为召唤师的你，\n应该不会不能使用初级黑魔法中的火炎吧……<P>\n唔……咳！
E0018_00_037_a_17	(ROZA)！\n你还是在这里等着我们吧！
E0018_00_037_a_18	我没关系的。\n而且，我是白魔法师。\n应该不会拖你们的后腿！
E0018_00_037_a_19	……
E0018_00_037_a_20	(CECIL)……\n(ROZA)想和你在一起。
E0018_00_037_a_21	(ROZA)，我明白了……\n一起走吧。<P>\n不久将要入夜，明早出发吧。\n今晚好好休息。
E0018_00_037_a_22	(CECIL)，我明白了。
E0018_00_037_a_23	“白魔法师(ROZA)”成为了同伴！
E0018_00_037_a_24	那天夜里……
E0018_01_032_a_01	……
E0018_01_032_a_02	我依旧如此寂寞，\n安娜……
E0018_01_032_a_03	呜哇！
E0018_01_032_b_01	拿出勇气来！
E0018_01_032_b_02	安、安娜！
E0018_01_032_b_03	你并没有你想象的那么弱小，
E0018_01_032_b_04	要相信自己！
E0018_01_032_b_05	我会努力的！安娜！
E0018_01_032_b_06	咕……呱……！
E0018_02_032_a_01	安娜！
E0018_02_032_a_02	(GILBART)，我该离开了。\n为了和巨大的灵魂融为一体……
E0018_02_032_a_03	不要离开我，安娜！
E0018_02_032_a_04	(GILBART)，鼓起勇气……\n千万不能把水晶交给高贝扎……<P>\n你把爱情献给了我。\n这次，请把这份爱献给所有人！
E0018_02_032_a_05	安娜，谢谢你……<P>\n但是，我却不知该怎么办……\n安娜……我该如何是好……
E0018_03_037_a_01	好！出发！
