MSG_CHAR_NAME_01	เซซิล
MSG_SYSTEM_424	ศักดิ์สิทธิ์ (เวทมนตร์)
MSG_SYSTEM_370	อาวุธพิสัยไกล
MSG_SYSTEM_371	สัตว์เลื้อยคลาน
MSG_SYSTEM_372	นักเวท
MSG_SYSTEM_373	ปอบ
MSG_SYSTEM_374	มังกร
MSG_SYSTEM_375	ผีดิบ
MSG_SYSTEM_376	แฟลน
MSG_SYSTEM_377	ยักษ์
MSG_SYSTEM_378	แมชชีน
MSG_SYSTEM_395	พลังเวทมนตร์
MSG_SYSTEM_396	ไอเท็มที่ดรอปได้
MSG_SYSTEM_397	ไอเท็มที่ขโมยได้
MSG_SYSTEM_379	เลือกภาพเพื่อเปิดดู
MSG_SYSTEM_380	ซ่อนข้อความ
MSG_SYSTEM_381	การต่อสู้แบบ AR
MSG_SYSTEM_427	โหมด AR
MSG_SYSTEM_382	เปิดกล้อง
MSG_SYSTEM_383	ปิดกล้อง
MSG_SYSTEM_384	จัดรูปแบบศัตรูใหม่
MSG_SYSTEM_385	เริ่มการต่อสู้
MSG_SYSTEM_386	ซ่อนเมนู
MSG_SYSTEM_387	อนุญาตให้ FINAL FANTASY เข้าถึงรูปภาพของเจ้าหรือไม่?
MSG_SYSTEM_388	อนุญาต
MSG_SYSTEM_389	ปฏิเสธ
MSG_SYSTEM_419	จบการต่อสู้แบบ AR\nหรือไม่?
MSG_SYSTEM_433	การแสดงผลของฟีเจอร์ AR ต้องใช้กล้องถ่ายรูป\nโปรดอนุญาตให้แอปพลิเคชันเข้าถึงกล้องถ่ายรูปของคุณ
MSG_SYSTEM_434	ขณะนี้แอปไม่สามารถเข้าถึงกล้องถ่ายรูปของคุณได้เพื่อการใช้ฟีเจอร์ AR\nโปรดอนุญาตให้แอปเข้าถึงกล้องถ่ายรูปของคุณ
MSG_SYSTEM_435	หากคุณเลือกที่จะเปลี่ยนการตั้งค่าของแอปในภายหลัง\nโปรดอนุญาตให้แอปเข้าถึงฟังก์ชันกล้องถ่ายรูปจากการตั้งค่าบนอุปกรณ์ของคุณ
MSG_SYSTEM_437	ภาพจากกล้องของคุณจะใช้เป็นพื้นหลังสำหรับการต่อสู้
MSG_SYSTEM_390	เลือกเพลงเพื่อเล่น
MSG_SYSTEM_391	เล่น
MSG_SYSTEM_392	พัก
MSG_SYSTEM_393	เปิดการเล่นทั้งหมด
MSG_SYSTEM_394	ปิดการเล่นทั้งหมด
MSG_SYSTEM_425	เล่นทั้งหมด
MSG_SYSTEM_402	ฟังก์ชั่นที่บันทึกบนคลาวด์
MSG_SYSTEM_403	อัปโหลด
MSG_SYSTEM_404	ดาวน์โหลด
MSG_SYSTEM_405	ไฟล์ที่บันทึกในเครื่อง
MSG_SYSTEM_406	ไฟล์ที่บันทึกบนคลาวด์
MSG_SYSTEM_420	รายละเอียด
MSG_SYSTEM_407	เจ้าสามารถสำรองไฟล์ที่\nเจ้าบันทึกไว้ไปยังคลาวด์ได้้
MSG_SYSTEM_408	อัปโหลดไฟล์ที่บันทึกในเครื่อง\nทั้งหมดและเขียนทับข้อมูลบนคลาวด์์
MSG_SYSTEM_409	ดาวน์โหลดไฟล์ที่บันทึกบนคลาวด์\nทั้งหมดและเขียนทับข้อมูลในเครื่อง
MSG_SYSTEM_410	จะทำการอัปโหลดไฟล์ที่\nบันทึกไว้ทั้งหมดไปยังคลาวด์
MSG_SYSTEM_411	จะมีการเขียนทับไฟล์ทั้งหมด\nที่บันทึกไว้บนคลาวด์
MSG_SYSTEM_412	อัปโหลดไปยังคลาวด์สมบูรณ์
MSG_SYSTEM_413	อัปโหลดไปยังคลาวด์ล้มเหลว
MSG_SYSTEM_414	โปรดตรวจสอบการเชื่อมต่อ\nอินเทอร์เน็ตของเจ้า
MSG_SYSTEM_415	จะทำการดาวน์โหลดไฟล์ที่\nบันทึกไว้ทั้งหมดจากคลาวด์
MSG_SYSTEM_416	จะมีการเขียนทับไฟล์ทั้งหมด\nที่บันทึกไว้ในเครื่อง
MSG_SYSTEM_417	ดาวน์โหลดจากคลาวด์สมบูรณ์
MSG_SYSTEM_418	ดาวน์โหลดจากคลาวด์ล้มเหลว
MSG_SYSTEM_429	กำลังดำเนินการ...
MSG_SYSTEM_430	การซิงค์ข้อมูลล้มเหลว
MSG_SYSTEM_431	เครือข่ายล้มเหลว
MSG_SYSTEM_432	ลองอีกครั้ง
MSG_SYSTEM_426	กำลังดาวน์โหลด...
MSG_SYSTEM_439	การยืนยันใบอนุญาตล้มเหลว แอปจะปิดการทำงาน
MSG_SYSTEM_440	โปรดตรวจสอบการตั้งค่า อุปกรณ์และการเชื่อมต่อ อินเทอร์เน็ตของเจ้า และเปิดแอปใหม่อีกครั้ง

